1213,203
1214,204
1215,205
1215,4
1215,206
1215,207
1216,18
1217,205
1218,208
1219,142
1220,119
1221,209
1222,210
1223,211
1223,183
1223,45
1223,212
1223,213
1223,214
1223,215
1224,216
1225,217
1225,218
1226,219
1227,220
1227,22
1228,77
1229,221
1230,222
1231,223
1231,224
1231,45
1232,225
1232,226
1233,227
1234,228
1235,210
1236,72
1236,229
1237,70
1238,230
1239,231
1240,232
1241,233
1242,234
1243,149
1244,235
1245,48
1246,236
1247,237
1248,238
1249,239
1250,240
1250,241
1251,242
1251,243
1251,244
1251,168
1252,245
1253,246
1254,161
1255,247
1256,248
1256,184
1257,27
1257,14
1257,249
1258,250
1258,251
708,252
708,43
1260,138
1261,253
1262,5
1263,254
1264,87
1265,255
1265,256
1266,235
1266,257
1267,258
1268,259
1269,260
1269,261
1270,72
1270,178
1271,92
1272,262
1273,263
1274,87
1275,264
1276,256
1277,265
1277,266
1277,267
1278,29
1278,268
1278,3
1278,269
1279,270
1279,271
1280,272
654,155
654,273
1282,44
1283,248
1284,274
1284,60
1285,104
1286,4
1287,83
1287,275
1286,83
1287,276
1287,50
1287,178
1287,9
1288,277
1289,81
1290,278
645,100
645,57
645,129
645,89
645,48
645,58
645,15
645,279
1292,224
1293,280
1294,281
1294,92
1295,282
1296,283
1296,284
1296,285
1297,286
1298,97
1299,287
1300,242
1300,288
1300,77
1301,289
1302,290
1303,83
1303,258
1304,21
694,291
694,292
694,293
694,115
694,294
694,15
694,295
1306,296
1307,297
1308,224
1309,298
1310,299
1311,224
1312,114
1313,300
1314,301
1315,302
1315,303
1316,304
1317,181
1318,48
1319,305
1320,107
1321,306
1322,307
1323,132
1324,308
1325,309
1326,258
1327,310
1328,311
1328,312
1329,231
1330,115
1331,313
1332,288
1333,164
1333,314
1333,315
1334,316
1334,48
1334,317
1334,111
1334,108
1334,318
1334,319
1335,320
1336,313
1337,155
1338,245
1338,178
1339,321
1339,322
1340,191
1341,72
1341,282
1341,323
1342,79
1342,48
1342,104
1342,324
1342,245
1342,119
1342,325
1343,326
1343,327
1343,328
1344,329
1345,330
1346,33
1347,307
1348,103
1349,331
1350,332
1351,90
1351,333
1351,334
1351,108
1352,335
1353,306
1354,115
1355,155
1356,224
1357,48
1358,336
1358,337
1359,216
1360,338
1361,339
1362,340
1362,282
1363,77
709,240
709,341
709,342
1365,126
1366,30
1367,62
1368,343
1369,344
1370,345
1371,346
1372,151
1373,126
1374,279
1375,45
1375,196
1375,347
1376,271
1377,348
1378,257
1379,203
1380,349
1381,60
1382,350
1382,148
1383,351
1384,294
1385,289
1386,206
1387,352
1388,78
1389,353
1390,354
1391,355
1392,356
682,285
1394,181
1395,296
1395,357
1396,358
1397,359
1398,360
1398,118
1399,361
1400,48
1400,218
1401,362
1402,122
1403,36
1404,363
1404,9
1404,191
1404,364
1404,111
1405,264
1406,365
1407,308
1407,366
1408,94
1409,367
1410,368
1411,369
1412,9
1413,370
1413,371
1414,372
1415,289
1416,289
1417,196
1418,77
1419,373
1420,374
1421,375
1422,330
1423,356
1424,281
1425,168
1426,376
1427,97
1428,92
1429,341
1430,377
1431,378
1432,379
1433,72
1434,196
1435,271
1436,281
1436,36
1436,380
1436,381
1437,303
1438,229
1438,382
1439,267
1439,218
1440,92
1441,383
1442,307
1443,384
1444,385
1445,386
1446,387
1446,388
1447,389
1448,108
1449,390
1450,289
1451,391
1452,392
1453,393
1454,325
1455,394
1456,194
1457,395
1458,271
712,189
1460,64
1460,396
1460,397
1460,398
1460,399
1461,251
1461,92
1462,400
1462,401
1463,168
1464,178
1465,402
1466,210
1467,403
1468,404
1468,88
1469,405
1470,168
1471,345
1472,406
1472,407
1473,245
1473,408
1474,409
1474,39
1475,108
1476,410
1477,411
1478,383
1479,144
1479,56
1480,412
1480,413
1481,414
1482,45
1482,415
1483,267
1484,245
1485,72
1486,219
1487,47
1488,330
1489,416
1490,417
1490,368
1491,418
1492,92
1493,419
1494,254
1495,218
1496,420
1497,421
1497,422
1497,205
1498,219
1499,338
1500,81
1501,423
1501,127
1502,424
1503,3
1504,220
1505,425
1506,207
1507,426
1508,427
1509,349
1510,38
1511,428
1512,110
1513,31
1513,429
1514,228
1515,318
1515,239
1515,430
1515,285
1515,255
1515,431
1516,432
1517,249
1518,433
1519,434
1520,435
1521,158
1522,419
1523,436
1523,437
1524,438
1524,341
1524,251
1525,92
1526,439
1526,280
1527,341
1528,183
1529,440
1530,441
1531,442
1532,443
1533,444
1533,155
1533,110
1534,340
1535,445
1536,405
1537,446
1537,9
1537,447
1538,332
695,89
695,161
1540,448
1540,449
1540,407
1541,307
1542,157
1542,268
1543,450
1543,4
1544,210
1545,111
1546,357
1547,451
1548,48
1549,452
1550,95
1550,114
1550,453
1550,69
1550,454
1551,313
1552,379
1553,216
1554,455
1555,29
1556,260
1557,456
1558,184
1558,317
1559,330
1560,330
1561,203
1562,248
1562,357
1563,60
1563,196
1564,38
1565,299
1565,420
1566,281
1567,415
1568,246
1569,288
1570,254
1571,457
1572,100
1573,341
1574,309
1575,359
1576,458
1576,352
1577,459
1577,425
1577,460
1577,461
1577,462
1578,463
1579,464
1580,465
1581,466
1582,91
1583,467
1584,134
1585,257
1586,64
1587,66
1588,468
1589,469
1590,78
1591,455
1592,14
1593,470
1594,245
1595,471
1596,472
1597,473
1598,289
1599,474
1600,92
1601,434
1602,340
1603,118
1604,303
1605,72
1606,207
1607,475
1608,250
1609,247
1610,164
1610,317
1610,476
1611,433
1612,477
1613,478
1614,56
1615,422
1615,479
1616,449
1617,480
1618,481
1619,482
1620,483
1620,423
1620,484
1621,376
1622,376
1623,485
1624,219
1625,317
1626,486
1626,487
1627,247
1628,303
1629,488
1630,313
1631,196
1632,489
1633,56
1633,232
1634,186
1635,260
1636,490
1637,436
1638,299
1639,405
1640,491
1641,349
1642,209
1642,492
1643,493
1644,64
1645,194
1646,97
1647,494
1647,117
1647,495
1648,110
1649,496
1649,497
1650,498
1651,296
1652,499
1653,126
1653,205
1654,396
1655,184
1656,24
1657,216
1658,124
1659,245
1660,45
1661,32
1662,500
1663,92
1664,501
1665,394
1666,254
1667,502
1668,503
1669,439
1669,474
1670,244
1671,208
1672,245
1673,504
1674,318
1675,228
1676,245
1677,245
1677,505
1678,433
1679,506
1680,208
1681,220
1682,507
1682,508
1682,509
1284,223
1284,220
1284,189
1286,510
1683,511
1683,512
1683,513
1684,242
1685,115
1307,220
1686,82
1610,315
1687,490
1688,76
1689,281
1689,417
1689,514
1690,250
1690,9
1394,417
1394,515
1394,516
1691,517
645,4
645,146
645,125
645,54
1692,77
1442,518
1693,519
1693,144
1472,4
1694,44
1695,24
1696,70
1697,86
1698,27
696,173
1700,32
1700,122
1542,48
1701,33
705,183
1703,113
1704,4
1705,4
1706,4
1707,520
709,45
1708,316
1265,370
1265,371
1709,44
1710,211
1528,211
1674,521
1674,522
1674,216
1674,523
1711,524
1711,525
1711,526
1711,527
1711,528
1712,529
1713,52
1714,445
1714,510
1715,1
1716,450
1717,530
1718,531
1719,532
1719,255
1719,533
1719,152
1719,320
1720,534
1721,535
1721,536
1721,537
1721,194
1721,172
1722,92
1552,106
