node_id,feature1,feature2,feature3,feature4,feature5,feature6,feature7,feature8,feature9,feature10,feature11,feature12,feature13,feature14,feature15,feature16,feature17,feature18,feature19,feature20,feature21,feature22,feature23,feature24,feature25,feature26,feature27,feature28,feature29,feature30,feature31,feature32
0,0.1837141215801239,-0.23846003413200378,-0.11297324299812317,-0.08201058208942413,-0.03196591138839722,-0.07204146683216095,-0.04743596911430359,-0.538369357585907,-0.18935303390026093,-0.03581421077251434,0.12832997739315033,-0.413330614566803,-0.2977744936943054,0.1789819747209549,-0.2652897238731384,-0.2934196889400482,0.25403398275375366,0.06469336897134781,0.08802707493305206,0.08171291649341583,-0.3978081941604614,-0.5988326668739319,-0.49144279956817627,-0.4627549350261688,-0.2603459358215332,0.08012396097183228,0.5179983377456665,0.2100011706352234,-0.2069319486618042,-0.048348382115364075,0.5037346482276917,0.1739981472492218
1,1.0220903158187866,-0.5831172466278076,-0.4694415330886841,-0.4679717421531677,0.5206588506698608,0.08073394745588303,-0.4228883981704712,-1.5638035535812378,-1.0041382312774658,-0.6604973077774048,-0.04454980790615082,-1.134128212928772,-0.2721250653266907,-0.4619791507720947,-1.0812565088272095,-0.8431179523468018,0.9487188458442688,0.2517068684101105,0.13682955503463745,-0.5970895290374756,-1.4371415376663208,-1.6128108501434326,-1.3239192962646484,-0.9351260662078857,-0.8831738233566284,0.6822187304496765,1.7975142002105713,0.9570280313491821,-1.0263137817382812,0.49971020221710205,1.5856257677078247,0.5190161466598511
2,0.18464486300945282,-0.23953849077224731,-0.11303488165140152,-0.08220592141151428,-0.030592195689678192,-0.07242155075073242,-0.04884938895702362,-0.5391002297401428,-0.19035078585147858,-0.03780309855937958,0.12871414422988892,-0.4158141314983368,-0.2971380949020386,0.17841766774654388,-0.26749932765960693,-0.2953621745109558,0.25513744354248047,0.0648321881890297,0.08765934407711029,0.0810810849070549,-0.4002699851989746,-0.6010768413543701,-0.494243860244751,-0.4647858440876007,-0.2619186043739319,0.08118642866611481,0.5206689238548279,0.21135073900222778,-0.20996810495853424,-0.04735075682401657,0.5070793032646179,0.17484813928604126
3,1.593130111694336,-0.7310976982116699,-0.7158117294311523,-0.8030577898025513,0.6733438968658447,0.2247866988182068,-0.7926110625267029,-2.218925714492798,-1.5379611253738403,-0.9039055109024048,-0.09148864448070526,-1.5155651569366455,-0.3667154610157013,-0.7289186120033264,-1.4855539798736572,-1.0231566429138184,1.286492109298706,0.35459932684898376,0.10138708353042603,-0.9221648573875427,-1.9302645921707153,-2.245920181274414,-1.7411693334579468,-1.1322816610336304,-1.2457473278045654,1.0223618745803833,2.3662965297698975,1.4008963108062744,-1.3709523677825928,0.7372630834579468,2.006328821182251,0.7124157547950745
4,4.224696636199951,-1.488696813583374,-1.7756417989730835,-2.2105624675750732,1.9190315008163452,0.8403460383415222,-2.23348331451416,-5.2818284034729,-3.9853625297546387,-2.4110517501831055,-0.5006828308105469,-3.338230848312378,-0.4894106388092041,-2.5171382427215576,-3.651762008666992,-2.1494686603546143,3.022113561630249,0.9313254952430725,0.06690959632396698,-2.7355644702911377,-4.593032360076904,-5.223836898803711,-3.8127689361572266,-2.1579055786132812,-2.7746503353118896,2.7159605026245117,5.617136478424072,3.441502809524536,-3.3249807357788086,2.227248430252075,4.432019233703613,1.5882548093795776
5,0.6582125425338745,-0.5283682346343994,-0.35148823261260986,-0.3040895462036133,0.2844066619873047,-0.02669563889503479,-0.23372268676757812,-1.1864509582519531,-0.6312207579612732,-0.42288047075271606,0.03179249167442322,-0.9228338003158569,-0.3165375590324402,-0.11768268048763275,-0.7774059176445007,-0.7271201610565186,0.726263165473938,0.19489550590515137,0.15259042382240295,-0.2940036654472351,-1.076945185661316,-1.2786800861358643,-1.0801819562911987,-0.8616775870323181,-0.715958833694458,0.42473191022872925,1.3572404384613037,0.6911396980285645,-0.7403935790061951,0.257283091545105,1.2792611122131348,0.42538508772850037
6,0.10116122663021088,-0.18320749700069427,-0.15590029954910278,-0.1271979659795761,-0.25516191124916077,-0.08523283898830414,-0.014754243195056915,-0.5319021940231323,-0.09025692939758301,0.08789543807506561,0.14864106476306915,-0.302972674369812,-0.3788489103317261,0.33969414234161377,-0.264728844165802,-0.280662477016449,0.09072230756282806,0.09604956209659576,-0.06450239568948746,0.24333205819129944,-0.20260393619537354,-0.4508529305458069,-0.34526577591896057,-0.4638203978538513,-0.12129493057727814,-0.07304081320762634,0.2505980134010315,0.14333221316337585,0.033005692064762115,-0.14954572916030884,0.2567776143550873,0.13370156288146973
7,0.17408522963523865,-0.2900956869125366,-0.1421772539615631,-0.07222402095794678,-0.010873205959796906,-0.10372893512248993,-0.0025703534483909607,-0.5668981075286865,-0.14790639281272888,-0.0681038349866867,0.1167699471116066,-0.457176148891449,-0.30640560388565063,0.1957491934299469,-0.31885626912117004,-0.3847033977508545,0.306334525346756,0.08497830480337143,0.09708807617425919,0.07715894281864166,-0.43297114968299866,-0.65009605884552,-0.5466521978378296,-0.5376145839691162,-0.30413201451301575,0.0784778892993927,0.6170014142990112,0.2370707243680954,-0.2487872838973999,-0.03711114823818207,0.6222448348999023,0.20569124817848206
8,0.18790316581726074,-0.3726228177547455,-0.12685748934745789,-0.023393258452415466,0.09226274490356445,-0.13530811667442322,0.0470770001411438,-0.5870939493179321,-0.17857478559017181,-0.139362171292305,0.08994720876216888,-0.5467245578765869,-0.2763783931732178,0.1674889624118805,-0.33455562591552734,-0.47064974904060364,0.4298558235168457,0.06822439283132553,0.2228682041168213,-0.00706849992275238,-0.5763468742370605,-0.7696592211723328,-0.671763002872467,-0.6223880052566528,-0.423058420419693,0.1051795482635498,0.7519862651824951,0.29347091913223267,-0.3838048577308655,-0.009483307600021362,0.8402904272079468,0.24231231212615967
9,9.576038360595703,-2.906672477722168,-4.188294410705566,-5.141119480133057,4.277370452880859,2.090329170227051,-5.354543209075928,-11.57477855682373,-8.294167518615723,-5.469188213348389,-1.1971664428710938,-7.145318508148193,-0.9199713468551636,-5.581385135650635,-8.351371765136719,-4.750117301940918,6.395273208618164,2.197401762008667,-0.6143621802330017,-6.185994625091553,-9.359016418457031,-10.90694808959961,-7.685903549194336,-4.319578647613525,-5.6518025398254395,5.808546543121338,11.843191146850586,7.560099124908447,-6.832217216491699,4.7998175621032715,9.119429588317871,3.3923468589782715
10,0.16797348856925964,-0.28924596309661865,-0.1398339420557022,-0.06848852336406708,-0.013288050889968872,-0.10537289083003998,0.0012231916189193726,-0.5607691407203674,-0.14238615334033966,-0.06402842700481415,0.11783097684383392,-0.453755259513855,-0.3064849376678467,0.200643852353096,-0.3131783604621887,-0.3825746476650238,0.30357563495635986,0.08315157145261765,0.09838616847991943,0.0812406912446022,-0.42777544260025024,-0.6447468996047974,-0.5427300333976746,-0.5359438061714172,-0.3014604151248932,0.07488769292831421,0.6096486449241638,0.23248526453971863,-0.24451762437820435,-0.04088689386844635,0.6181585788726807,0.20392084121704102
11,-0.008257970213890076,-0.26549601554870605,-0.05676524341106415,0.04799191653728485,-0.06682059168815613,-0.14517509937286377,0.11047226190567017,-0.3574903607368469,-0.00031866133213043213,0.023395255208015442,0.1279955804347992,-0.34689396619796753,-0.28678858280181885,0.3101167678833008,-0.14701057970523834,-0.3237602412700653,0.22505249083042145,0.025986559689044952,0.16430805623531342,0.17614804208278656,-0.2829505205154419,-0.49447017908096313,-0.43513327836990356,-0.4824044406414032,-0.23358041048049927,-0.021019980311393738,0.422382116317749,0.11778780817985535,-0.1486455500125885,-0.13317367434501648,0.5099287629127502,0.14843931794166565
